,name,s1,s2,s3,split,audio_path,rating,Q,A
105,GZ1502-51,77.0,90.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-51.wav,4.5,What kind of performance might this be?,This is a student's performance.
105,GZ1502-51,77.0,90.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-51.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
106,GZ1502-52,73.0,72.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-52.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
106,GZ1502-52,73.0,72.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-52.wav,4.0,What kind of performance might this be?,This is a student's performance.
106,GZ1502-52,73.0,72.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-52.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
107,GZ1502-53,76.0,68.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-53.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
107,GZ1502-53,76.0,68.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-53.wav,4.0,What kind of performance might this be?,This is a student's performance.
107,GZ1502-53,76.0,68.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-53.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
108,GZ1502-54,80.0,89.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-54.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
108,GZ1502-54,80.0,89.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-54.wav,4.5,What kind of performance might this be?,This is a student's performance.
108,GZ1502-54,80.0,89.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-54.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
109,GZ1502-55,76.0,78.0,79.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-55.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
109,GZ1502-55,76.0,78.0,79.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-55.wav,4.0,What kind of performance might this be?,This is a student's performance.
109,GZ1502-55,76.0,78.0,79.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-55.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
110,GZ1502-56,82.0,79.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-56.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
110,GZ1502-56,82.0,79.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-56.wav,4.5,What kind of performance might this be?,This is a student's performance.
110,GZ1502-56,82.0,79.0,83.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-56.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
111,GZ1502-57,75.0,75.0,69.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-57.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
111,GZ1502-57,75.0,75.0,69.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-57.wav,4.0,What kind of performance might this be?,This is a student's performance.
111,GZ1502-57,75.0,75.0,69.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-57.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
112,GZ1502-58,71.0,70.0,65.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-58.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
112,GZ1502-58,71.0,70.0,65.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-58.wav,3.5,What kind of performance might this be?,This is a student's performance.
112,GZ1502-58,71.0,70.0,65.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1502-58.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
113,GZ1503-01,82.0,68.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-01.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
113,GZ1503-01,82.0,68.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-01.wav,4.0,What kind of performance might this be?,This is a student's performance.
113,GZ1503-01,82.0,68.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-01.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
114,GZ1503-02,80.0,80.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-02.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
114,GZ1503-02,80.0,80.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-02.wav,4.5,What kind of performance might this be?,This is a student's performance.
114,GZ1503-02,80.0,80.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-02.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
115,GZ1503-03,81.0,74.0,77.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-03.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
115,GZ1503-03,81.0,74.0,77.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-03.wav,4.0,What kind of performance might this be?,This is a student's performance.
115,GZ1503-03,81.0,74.0,77.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-03.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
116,GZ1503-04,75.0,50.0,64.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-04.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
116,GZ1503-04,75.0,50.0,64.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-04.wav,3.5,What kind of performance might this be?,This is a student's performance.
116,GZ1503-04,75.0,50.0,64.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-04.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
117,GZ1503-05,75.0,78.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-05.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
117,GZ1503-05,75.0,78.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-05.wav,4.5,What kind of performance might this be?,This is a student's performance.
117,GZ1503-05,75.0,78.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-05.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
118,GZ1503-06,74.0,79.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-06.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
118,GZ1503-06,74.0,79.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-06.wav,4.0,What kind of performance might this be?,This is a student's performance.
118,GZ1503-06,74.0,79.0,70.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-06.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
119,GZ1503-07,76.0,74.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-07.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
119,GZ1503-07,76.0,74.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-07.wav,4.0,What kind of performance might this be?,This is a student's performance.
119,GZ1503-07,76.0,74.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-07.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
120,GZ1503-08,81.0,82.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-08.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
120,GZ1503-08,81.0,82.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-08.wav,4.5,What kind of performance might this be?,This is a student's performance.
120,GZ1503-08,81.0,82.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-08.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
121,GZ1503-09,73.0,80.0,76.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-09.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
121,GZ1503-09,73.0,80.0,76.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-09.wav,4.0,What kind of performance might this be?,This is a student's performance.
121,GZ1503-09,73.0,80.0,76.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-09.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
122,GZ1503-10,74.0,60.0,73.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-10.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
122,GZ1503-10,74.0,60.0,73.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-10.wav,3.5,What kind of performance might this be?,This is a student's performance.
122,GZ1503-10,74.0,60.0,73.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-10.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
123,GZ1503-11,73.0,50.0,66.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-11.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
123,GZ1503-11,73.0,50.0,66.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-11.wav,3.5,What kind of performance might this be?,This is a student's performance.
123,GZ1503-11,73.0,50.0,66.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-11.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
124,GZ1503-12,75.0,60.0,77.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-12.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
124,GZ1503-12,75.0,60.0,77.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-12.wav,4.0,What kind of performance might this be?,This is a student's performance.
124,GZ1503-12,75.0,60.0,77.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-12.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
125,GZ1503-13,75.0,88.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-13.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
125,GZ1503-13,75.0,88.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-13.wav,4.5,What kind of performance might this be?,This is a student's performance.
125,GZ1503-13,75.0,88.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-13.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
126,GZ1503-14,75.0,84.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-14.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
126,GZ1503-14,75.0,84.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-14.wav,4.5,What kind of performance might this be?,This is a student's performance.
126,GZ1503-14,75.0,84.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-14.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
127,GZ1503-15,78.0,84.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-15.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
127,GZ1503-15,78.0,84.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-15.wav,4.5,What kind of performance might this be?,This is a student's performance.
127,GZ1503-15,78.0,84.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-15.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
128,GZ1503-16,73.0,82.0,81.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-16.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
128,GZ1503-16,73.0,82.0,81.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-16.wav,4.0,What kind of performance might this be?,This is a student's performance.
128,GZ1503-16,73.0,82.0,81.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-16.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
129,GZ1503-17,82.0,88.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-17.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
129,GZ1503-17,82.0,88.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-17.wav,4.5,What kind of performance might this be?,This is a student's performance.
129,GZ1503-17,82.0,88.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-17.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
130,GZ1503-18,75.0,77.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-18.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
130,GZ1503-18,75.0,77.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-18.wav,4.5,What kind of performance might this be?,This is a student's performance.
130,GZ1503-18,75.0,77.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-18.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
131,GZ1503-19,79.0,78.0,78.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-19.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
131,GZ1503-19,79.0,78.0,78.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-19.wav,4.0,What kind of performance might this be?,This is a student's performance.
131,GZ1503-19,79.0,78.0,78.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-19.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
132,GZ1503-20,75.0,68.0,72.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-20.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
132,GZ1503-20,75.0,68.0,72.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-20.wav,4.0,What kind of performance might this be?,This is a student's performance.
132,GZ1503-20,75.0,68.0,72.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-20.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
133,GZ1503-21,74.0,68.0,75.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-21.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
133,GZ1503-21,74.0,68.0,75.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-21.wav,4.0,What kind of performance might this be?,This is a student's performance.
133,GZ1503-21,74.0,68.0,75.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-21.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
134,GZ1503-22,76.0,87.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-22.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
134,GZ1503-22,76.0,87.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-22.wav,4.5,What kind of performance might this be?,This is a student's performance.
134,GZ1503-22,76.0,87.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-22.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
135,GZ1503-23,82.0,83.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-23.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
135,GZ1503-23,82.0,83.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-23.wav,4.5,What kind of performance might this be?,This is a student's performance.
135,GZ1503-23,82.0,83.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-23.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
136,GZ1503-24,78.0,80.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-24.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
136,GZ1503-24,78.0,80.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-24.wav,4.5,What kind of performance might this be?,This is a student's performance.
136,GZ1503-24,78.0,80.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-24.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
137,GZ1503-25,80.0,75.0,68.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-25.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
137,GZ1503-25,80.0,75.0,68.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-25.wav,4.0,What kind of performance might this be?,This is a student's performance.
137,GZ1503-25,80.0,75.0,68.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-25.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
138,GZ1503-26,73.0,70.0,73.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-26.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
138,GZ1503-26,73.0,70.0,73.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-26.wav,4.0,What kind of performance might this be?,This is a student's performance.
138,GZ1503-26,73.0,70.0,73.0,test,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-26.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
139,GZ1503-27,75.0,90.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-27.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
139,GZ1503-27,75.0,90.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-27.wav,4.5,What kind of performance might this be?,This is a student's performance.
139,GZ1503-27,75.0,90.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-27.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
140,GZ1503-28,81.0,60.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-28.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
140,GZ1503-28,81.0,60.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-28.wav,4.0,What kind of performance might this be?,This is a student's performance.
140,GZ1503-28,81.0,60.0,89.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-28.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
141,GZ1503-29,80.0,66.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-29.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
141,GZ1503-29,80.0,66.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-29.wav,4.0,What kind of performance might this be?,This is a student's performance.
141,GZ1503-29,80.0,66.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-29.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
142,GZ1503-30,81.0,82.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-30.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
142,GZ1503-30,81.0,82.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-30.wav,4.5,What kind of performance might this be?,This is a student's performance.
142,GZ1503-30,81.0,82.0,87.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/3/wav/GZ1503-30.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
