,split,audio_path,shape,Q,A
711,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0055_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
712,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0055_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
713,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0055_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
714,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0032_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
715,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0032_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
716,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0032_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
717,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0013_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
718,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0013_front_back_mix.wav,7,How is the articulation in the piece?,The piece is played with staccato articulation.
719,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0013_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
720,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0013_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
721,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0103_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
722,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0103_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
723,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0103_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
724,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0011_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
725,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0011_front_back_mix.wav,7,How is the articulation in the piece?,The piece is played with staccato articulation.
726,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0011_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
727,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0011_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
728,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0007_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
729,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0007_front_back_mix.wav,7,How is the articulation in the piece?,The piece is played with staccato articulation.
730,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0007_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
731,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0007_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
732,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0021_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
733,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0021_front_back_mix.wav,7,How is the articulation in the piece?,The piece is played with staccato articulation.
734,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0021_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
735,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0021_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
736,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0086_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
737,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0086_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
738,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0086_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
739,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0007_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
740,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0007_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
741,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0007_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
742,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0004_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
743,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0004_front_back_mix.wav,7,How is the articulation in the piece?,The piece is played with staccato articulation.
744,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0004_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
745,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0004_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
746,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0102_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
747,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0102_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
748,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0102_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
749,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0065_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
750,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0065_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
751,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0065_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
752,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0088_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
753,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0088_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
754,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0088_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
755,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0018_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
756,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0018_front_back_mix.wav,7,How is the articulation in the piece?,The piece is played with staccato articulation.
757,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0018_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
758,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/staccato0018_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
759,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0071_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
760,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0071_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
761,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0071_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
762,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0094_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
763,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0094_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
764,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0094_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
765,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0090_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
766,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0090_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
767,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0090_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
768,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0112_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
769,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0112_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
770,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0112_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
771,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0040_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
772,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0040_front_back_mix.wav,7,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
773,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0040_front_back_mix.wav,7,"Which difficulty level is the piece, in a scale of 9?",1
774,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/7/sample0048_front_back_mix.wav,7,How is the tempo change in the piece?,"The tempo is increasing, with a accel. applied on the phrase."
